ACC_ID	Entry_name	length	PXD006482_NSAF	PXD003657_NSAF	PXD000612_NSAF	PXD000474_NSAF	PXD002394_NSAF	PXD004447_NSAF	PXD004415_NSAF	PXD003709_NSAF	PXD001374_NSAF	PXD003215_NSAF	PXD000680_NSAF	PXD003660_NSAF	PXD004940_NSAF	PXD005366_NSAF	PXD001565_NSAF	PXD001550_NSAF	PXD001546_NSAF	PXD000964_NSAF	PXD001333_NSAF	PXD002057_NSAF	PXD002255_NSAF	PXD001060_NSAF	PXD003198_NSAF	PXD006114_NSAF	PXD004452_NSAF	PXD000836_NSAF	PXD000218_NSAF	PXD002990_NSAF	PXD002436_NSAF	PXD000674_NSAF	PXD002646_NSAF	PXD001170_NSAF	PXD003531_NSAF	PXD002286_NSAF	PXD004252_NSAF	PXD000089_NSAF
Q14103	HNRPD_HUMAN	355	0.0005360242899861496		0.0003702237382000707	0.0004884052565623082	0.002756391521072356	0.0005548235511473297	0.0009548099440585689		0.0007362249216270832	0.0014343145145602246	0.002000697669271419		0.0003665966570730431	0.0012315918835758399	0.0008734482979062832	0.0005564859300246869	0.001289155933353356		0.00032540468572378646	0.001242275495453037	9.498441514792696e-05	0.0013296822021749454	0.002497432461256128		0.00023767156415900674	0.00043250387047999206	0.0008740551892983381	0.0018405758975863263	0.0012471141051736219	0.0004346503823981745	0.0006446604565071584	0.00021765413524912122	0.0006044563573044981	0.00018909559626008147	0.0015037295058685583	
P52597	HNRPF_HUMAN	415	0.00014281982366014533		0.000409176549448178		0.0003186320384176771	0.0005624984864822549	0.0006543146092047505		0.0005106346737433041	0.0002345627740855931	5.381887342512342e-06		0.00047785863733215944	0.00014258306252467825	0.0006183447858879545	0.00010069868196229854	6.964875429404309e-05		0.0005477371526893584	0.00045542974273923733	0.00012187759293077376	0.00027574278599319787	0.00016734803460264456		0.0005788886262874069	2.9597855232847653e-05	0.0007881012110605986	0.0006245391870966615	0.0005682998292577015	0.00037180936325626975	0.0022058261403377468	0.00014077483152609928	0.00032498367577232714	4.8243158885207846e-05		
P61978	HNRPK_HUMAN	463	0.0013609850878060685		0.00104957009335693	0.0013617425178057679	0.002284791290597598	0.0011344124443905086	0.0017270845359965415		0.0018046311487367498	0.0009380172740056862	0.0021611241786606795	0.0013900460762341087	0.0011823367449739974	0.0007916576386696873	0.0012547376122327418	0.0015918419172952396	0.0009468269279749952		0.0008853238331717315	0.0031976807531061283	0.0002548987814714887	0.001534839138061274	0.0006223353568410924	0.005001478404591911	0.000816798033592524	0.0004642644138845703	0.002282207029205222	0.0007056203495066371	0.0019749770315778143	0.00233284276513923	0.004448574856458685	0.0011112021554901008	0.0009691754461660801	0.0021010382968187523	0.0008647256607721461	0.00016178512469961406
P14866	HNRPL_HUMAN	589	0.00019066465601667154		0.0009187874281347767	0.0013380449612565163	0.0006847342998763579	0.00040871268953599746	0.0008902448052173995		0.0007281363940615674	8.899110078603211e-05	0.0006446386282075479		0.0006418183045449711	0.00022603893825537915	0.0002722974173848696	6.127559093013767e-05	0.00014722020220048155		0.00048240857038642557	0.0009359248745454756	8.58730069036861e-05	0.00030502582718823105	0.00010034957823949354		0.00043740020102099505	6.256252931221617e-05	0.0009112345202981802	0.0005066010683594283	0.0005409114777925672	0.0002619709435506824	0.0011656424213584444	0.00020797420890610263	0.000544176851291408	1.3996442281187336e-05	1.6184331026659537e-05	0.0005087029727397033
P52272	HNRPM_HUMAN	730	0.0003504079739837596		0.00022740628819004495		0.0003894512825728389	0.0011591899460297837	0.00035658137205456806		0.0015814019419854604	0.00040004199141994984	0.0001713357011506669		0.0007159356111114452	0.000183129894866171	0.0003857007953831162	6.50528533847352e-05	0.00019797419884950602		0.0005972462934837593	0.0008414532404377348	0.0002944679514132222	0.00036916481961753715	5.6676891928963274e-05		0.0005462111155832616	0.00013460942379870438	0.0018840241807089686	4.177014708221024e-05	0.0006064732977214189	0.00169096861097372	0.002194494841671628	0.0010429654553100222	0.0006178324127778469	0.0005130257597164286	0.00016975811324812612	0.0009748107821797979
O60506	HNRPQ_HUMAN	623	0.00011516560081406499		0.0005861028666544792		0.00036082648973301956	0.00033957008852397356	0.0003757410787900197		0.0005037458088105141	0.00012019206228611078	0.000340579307349196		0.00044100132904542096	0.0001389508859423214	0.0005205945879939941	3.658831432746583e-05	1.5465079203867245e-05		0.0003738371285919594	0.0010618165350381095	0.0003247460742617727	0.0003489938792225306	0.0003320556268711331		0.00040456944275441914		0.0011778378082330323	0.0010033551381786136	0.0021252630825778704	0.00024767397391870297	0.0003673426357304032	0.000556597428433332	0.0004947680525454513	9.451851070418871e-06	1.5301077005942965e-05	0.00018035275939627923
O43390	HNRPR_HUMAN	633	0.0001084181416826413		0.0006220303070727299		3.133466728515071e-05	0.00034572996429226265	0.00015383896351951314		0.0006966535112970506	0.00026024524576515555	0.00012702274391332446		0.0004177173975626038	0.0001029995983672874	0.000399761477887234		1.5220765156412785e-05		0.00034585544904585036	0.0012440978359451256	0.00020641854042317067	0.0002838234000219085	0.0001097147462244826		0.00032602107104174975		0.0009008877618232305	0.0005849328879375187	0.000803992815732917	0.0004875225458178576	0.0007230788690680607	0.0005180324407327946	0.00036398086119445404	9.302532728074182e-06		0.000177503584682278
Q00839	HNRPU_HUMAN	825	0.0004613057525941409		0.0006857282904511286	0.0008406490476587608	0.0009857316606685046	0.0007162267660265529	0.001977110388432143		0.0014849226838592443	0.00016337379230017533	0.006873713896357718		0.0006810692295713908	0.00057843756111653	0.0009763393513203914	0.004639490651455818	0.0031298321020539277	0.00011774652009968189	0.00044942744912916704	0.0017563947048266748	0.0005364460719149965	0.0012365727017074957	0.0005588194331489469		0.0004885837563621866	0.0005359902511257502	0.0013062149909194738	0.0009345663557562571	0.0014393907743485072	0.0008416411950073742	0.0011095973918062605	0.0015327805849820228	0.0008004805075544735	0.00020556229411622254	0.00024264726117424464	0.0004993767515728087
Q86XE5	HOGA1_HUMAN	327	0.0003243501870021971																								1.247437729262476e-05											
Q9BYM8	HOIL1_HUMAN	510	4.281646932226235e-05		1.774826163520568e-06				3.6719481111558004e-06								6.988373805650902e-06				1.0960024993543092e-05		0.00028926013681690997	2.4681682707038203e-05			2.683632483347563e-05								4.4890779469277215e-06	1.1546084738962662e-05		
Q86YM7	HOME1_HUMAN	354			6.818541193186363e-07			2.060706849312639e-05					1.2618549418884869e-05								1.8421510935474975e-05			4.848866787592251e-06	8.348291184048262e-06		6.0040591152860734e-05								1.6462258110459132e-05			
Q9NSB8	HOME2_HUMAN	354			1.7046352982965908e-07								6.3092747094424345e-06			1.5477079657810597e-06		5.3659415786278755e-06						1.616288929197417e-06			2.6684707179049217e-05								1.7638133689777642e-06	3.3268379756333095e-06		
Q9NSC5	HOME3_HUMAN	361	0.0001209772817415723		6.184851284512118e-06			2.0207485447553302e-05							5.722279965744637e-06	5.31193952798541e-05	1.9745543716797563e-05	2.6309464249782102e-05	0.00012010069126881391		6.451538257972043e-05		2.335143170187955e-05	8.241730362511372e-05			4.2521822173817344e-05							1.5661215731390723e-05	4.208722537499851e-05	0.00039147943824072845		
Q8IX15	HOMEZ_HUMAN	550	5.671792040091896e-06		2.304047055915792e-06				5.788325477040144e-05				6.497405809869445e-05		3.7558964866069348e-06	9.961611270663549e-07			8.758858494553903e-06		3.3876440889133194e-06			2.080604657948675e-06			1.1222463112180718e-05		1.5247645808398527e-05						2.270508845884104e-06	0.00011777006433741916	3.4663894453463515e-05	
Q9UJC3	HOOK1_HUMAN	728	0.00011141020078751937		3.390210526087503e-05		9.081888457646703e-06								3.1213150747214225e-05	1.655707367788859e-05		2.870189080656174e-05			2.4313791709577053e-05	4.326999616226729e-05		1.414696848467849e-05	4.059471262572919e-06		6.06766355438199e-05							2.588689962926764e-06	6.632713569936164e-05	8.573919519070351e-05		0.00010289356145044136
Q96ED9	HOOK2_HUMAN	719	4.3386448150911584e-05		4.112462292663793e-06												4.9569828106842275e-06				9.069839876436912e-06			1.034514833402853e-05			4.023582499372285e-05			9.087683499904672e-06				2.621093592504428e-06	7.236786423483177e-06	1.1465792077356523e-05		
Q86VS8	HOOK3_HUMAN	718	1.7378749983568483e-05		4.597244706010519e-05			8.128024787260994e-05	1.3041041341848594e-05			1.0428921281928555e-05	6.221401802625688e-06		2.877079481384142e-06	6.867684650387822e-06					5.1899839802293196e-05			7.17200073596514e-06	2.0580049297723433e-06		6.809997750221811e-05		5.839975762269631e-06	0.0001031371916614065		0.00010745187030038436		2.6247441406834036e-06	1.9711474195929778e-05	3.2805031848863275e-06		0.00010432661940936115
Q9BPY8	HOP_HUMAN	73																									5.146692433817245e-06									0.00030652482498780325		
Q9P2W1	HOP2_HUMAN	217			4.560567137230731e-05			3.361706104408637e-05	5.1779544793256914e-05						9.519553307068267e-06						3.434477878160969e-05						4.0563661499447034e-05								9.591243204579547e-07			0.00034519130293051293
Q86X24	HORM1_HUMAN	394			9.189455262898373e-07																2.3644723970841694e-06						5.99389996280674e-06								2.11299469583123e-06			
Q86YZ3	HORN_HUMAN	2850	1.0945563586142255e-06		2.1173364757789232e-08							5.254712617841896e-06			7.248221289943207e-07	1.3456913470896372e-06	1.2505511020638455e-06	6.665064276611466e-07			9.806338152117503e-07		0.0005117077066938539	2.609881281461934e-06	5.184728209040499e-07	0.0008125208776582647	5.6497525965211856e-08			5.349510064914645e-06	1.0162579279739139e-05						3.3447617455096375e-06	
Q8IWW8	HOT_HUMAN	467	2.003952219732683e-05		9.045152610661567e-07								4.782619372896407e-06		8.846865386012053e-06	1.7598135542392776e-05											9.884042551087385e-06				1.7720006697617954e-05					2.521842919430817e-06		
Q5SSJ5	HP1B3_HUMAN	553	0.00012410250214305957		0.0001781951143779186	5.7006038494038926e-05	0.00031085349860097066	0.00015829805960000163	9.4819925908327e-05		0.00020620178270207743	2.7081249477123696e-05	0.00025444745853523543		0.0002838995897652258	0.0002536337914845258	3.866984420486756e-05	7.556953528816256e-05	0.00011324744708148355		0.00011455505327790068	5.696303292247845e-05	6.0975528711598683e-05	9.10499687565243e-05	1.0688228134369204e-05		0.00014781816535762527	0.0011994356885499382	8.340710410561582e-05	3.938543964093706e-06	0.0002169819626635081	0.00013951255492888963		0.00017380267801726018	0.00020173176846492879	3.8333836493192496e-05	0.00029304467734166714	0.00033863703768499686
Q9NZL4	HPBP1_HUMAN	359	9.558312490962665e-05		9.127253657636972e-05		5.5250262928970474e-05	6.096018590445746e-05	0.00011997758034500708		5.059611371352278e-05		4.354981261837982e-05		0.0002244121995479631	3.510149932420443e-05	1.9855546745860502e-05	0.0001851922455688005	9.393204792209618e-05		0.00016867447935745288		0.0006574826508150376	0.00010040801030351195	1.234802957863406e-05		0.00011511961070627431		0.00016351932134354966	4.853514901713247e-05	2.3050816511943132e-05			7.34928359391353e-05	0.00020755022829831943	0.0001443421401349984		0.0004173064776374446
P84074	HPCA_HUMAN	193			0.0001972907798558045			3.779742096666706e-05	0.0004172322387442834		0.00012025679646878456				0.00011773665152317075	6.813122734339835e-05	0.00016620018532610174				0.00010136603426670684		0.00013103419965355208	1.4822960646007398e-05			5.895648564452677e-05	6.364305658876567e-05		0.0001918458642820981					5.715486429837791e-05	6.102075872405138e-06		
P37235	HPCL1_HUMAN	193	0.00022628393113319998		0.00029327852853366817			3.779742096666706e-05	0.0004172322387442834		0.00012548535283699258		3.471735617320138e-05		0.0002568799669596453	0.00011071324443302233	0.0002585336216183805		0.00014976286545092166		0.00025582856267311724		0.0001528732329291441	2.0752144904410357e-05			0.0001735322973687958	6.364305658876567e-05	4.345184038662793e-05	0.0001918458642820981	6.43153610967947e-05				8.411470594855618e-05	6.102075872405138e-06		
P00492	HPRT_HUMAN	218	0.00024326264025164784		0.00031417679656081985			0.0003346285434204928	0.0005240105767800778		0.0001990449050447633	0.00017174232753267666	1.0245335996067074e-05		0.0005590772522495184	5.7804762648575176e-05	0.0001798384268334934	0.00013941602340068022	0.0001767842998900788		0.00030341170108271815	0.0006502408597595763	7.733822793007816e-05	0.0002887077564355386	2.7112798891312706e-05		0.00025802264610534366		0.0008463142856955146	0.0006593989798233583	0.00015183932344564374			0.00022476478723980635	0.0002692323562665325	3.241377917543647e-05		0.001030823569760385
Q92902	HPS1_HUMAN	700			8.620584222814187e-08																			1.6347608026739588e-06			3.5270598352567973e-06											
Q969F9	HPS3_HUMAN	1004	3.1070573924806204e-06		4.501765247033345e-05																1.7629920681844718e-05			6.838640807998633e-06			2.159736102136286e-05			2.169337462294641e-06					2.694910067740927e-06			
Q9NQG7	HPS4_HUMAN	708	4.406053138489467e-06		2.7274164772745453e-06				2.6450473682054495e-06						1.1670864788891605e-05	1.3929371692029538e-05		2.6829707893139377e-06			1.3158222096767837e-06			1.3738455898178044e-05			4.92757376885852e-06									3.160496076851644e-05		
Q9UPZ3	HPS5_HUMAN	1129			2.9290133816399665e-05	6.980588858991038e-05			2.985693858318003e-05				1.978284541313217e-06		1.82971042305918e-05	2.135261228964197e-05		3.5332515230752546e-05	1.7067749059361014e-05		2.9705647901011397e-05			1.1656177556709805e-05			1.8778296384805803e-05								2.673059941825469e-05	1.6690177408314494e-05	0.00010976388190534285	
Q86YV9	HPS6_HUMAN	775			8.564967550408935e-07						1.30207919879245e-06										1.682894160298875e-05			6.644511649578027e-06			2.7563502667673036e-05				5.338866534056506e-06				8.8623087210315e-06	1.5196137333860537e-06		
Q9Y251	HPSE_HUMAN	543			1.1779877519941303e-05																6.8626307510214575e-06			1.053713224559642e-05			1.0279844503430813e-05				7.619929215274019e-06			3.470656156557429e-06	5.366150433796071e-06	6.5066333888076875e-06		
P00738	HPT_HUMAN	406	0.0008835981441768779									0.006492029184998757				4.048438077979028e-06					2.2945865134265096e-06		0.00046717242364166663				5.446584153395055e-05	0.0016034601621834584						2.3208944495205467e-05	1.025270825317124e-06	2.0305183506451577e-05		0.00018449879984217072
P00739	HPTR_HUMAN	348	8.964039143823398e-06									4.303428437025691e-05				4.7231777576422e-06					2.6770175989975944e-06		0.000266461308299321				3.161750914288796e-05	0.0008471110290780534						1.0830840764429218e-05	5.980746481016557e-07	6.768394502150526e-06		0.00010762429990793292
Q9BVR0	HRC23_HUMAN	1158			1.0734786225645994e-05	5.4446181843183984e-05					8.714260613680041e-07		5.7862260288668964e-06		5.351665978325943e-06	2.838801139308265e-06					1.2067385031750813e-05		3.639838879265336e-06	3.4586908174017266e-06	1.27603414471204e-06		1.1123865215948447e-05								1.4378582213428406e-06		8.231926575736154e-06	
P13985	HRES1_HUMAN	223			5.412025969479759e-07	0.00014136475016683197										9.827598562986459e-06					8.355176004046304e-06			2.5657680759456754e-06			7.2205358296347e-07										4.274695504350882e-05	
P04196	HRG_HUMAN	525	0.0001841981986353654		2.2988224594171168e-07							0.00096986981460739															1.4619407433093392e-05	0.00022226579858190828							1.982190262279773e-06			
P35367	HRH1_HUMAN	487			3.965114714395027e-06		1.3576211082478028e-05				2.072097287606055e-06		3.2103455297737894e-05			8.325206955154136e-05	1.463684041429963e-05	7.800999255992887e-06			9.564703536459577e-06	3.234143450321415e-05			3.6410206314001045e-05		4.959485082161821e-06								1.5385378216463125e-05	4.1110700076717156e-05		
Q92598	HS105_HUMAN	858	0.0001417948010022974		0.000529522902441697	3.674165418088989e-05	0.0005856442011476419	0.00044211528767071167	0.0002510020474583773		0.0003563645079911854		0.0001015219657792101		0.00038522015247250617	0.0003786689412502233	0.00022015820975144972	0.000174899676209682	0.0001684395864337289		0.00046905841231107505	0.0007342787227536267	9.825019632142796e-05	0.0003814441872905904	3.099959873237502e-05		0.000260981695117157	0.00012884381036676687	0.000772156422348387	0.0005533883788430684	0.00017360649918435493	0.0002697567932715943	0.0005334602845222405	5.93045336961404e-05	0.00029667011949960034	0.0003555063713682	0.00019998400646228953	
O43301	HS12A_HUMAN	675	0.00015712964614773104		1.7879730239910908e-07				2.7743607950954935e-06							1.5422050041249494e-05					1.7941966841281657e-05			8.476537495346453e-07			4.961738280322606e-05			3.2266886105834362e-06					4.316769904520395e-06	4.01290589594169e-05		
Q96MM6	HS12B_HUMAN	686	8.185239241532037e-05		1.7593029026151404e-07											5.5907002029234194e-06					2.7160411791579093e-06						8.058721451451866e-06	0.0001611486724412332		6.349897411498016e-06						3.090176615267558e-05		
Q7LGA3	HS2ST_HUMAN	356	4.381300030969863e-05	6.417031725359017e-05	4.4410537822025904e-05			6.147389533623659e-05								3.0780259544185117e-06	1.0011434384499886e-05				3.925289850215574e-05				3.735625802300247e-05		3.51284476752799e-05			6.118019135235448e-06					2.22161211980233e-05			
O14792	HS3S1_HUMAN	307														3.569306969944594e-06											8.916303364868125e-06											
Q9Y661	HS3S4_HUMAN	456			5.293341189447308e-07										9.060276612429008e-06	1.2015101313300331e-06		8.331330345764332e-06									2.3540635818838273e-07				9.073731499767088e-06						4.180952181887047e-05	
Q8IZT8	HS3S5_HUMAN	346			8.720244156025912e-07				5.412409065576469e-06																		2.7922187688009328e-06								1.80459518097725e-06			
P0DMV8	HS71A_HUMAN	641	0.0011485157672448175		0.00131034225051709	0.0004180294601267239	0.0015368652180621735	0.0010128647425030265	0.00037103288480430766		0.0012830355287633093	0.0007593100721179495	0.0005261403593112884	0.001004042641648038	0.001005478685026131	0.0007564452864267522	0.0008062250279686181	0.00032301126638523435	0.0003457084554012695	0.0006061833328064746	0.0012091933971035375	0.0015234278836038192	0.00211075449067512	0.0010354335193223515	0.0007123137125259776	0.03251351093905537	0.0008556642854080733	0.0005461289122722395	0.0015307114005779175	0.0014780599739197529	0.007694297822404681	0.0051754587264494015	0.0028562179352267236	0.00096727349516461	0.0008438842615052085	6.063045433907695e-05	4.461421673027676e-05	0.0007595824224391396
P0DMV9	HS71B_HUMAN	641			0.00131034225051709	0.0004180294601267239	0.0015368652180621735	0.0010128647425030265	0.00037103288480430766		0.0012830355287633093				0.001005478685026131	0.0007564452864267522	0.0008062250279686181	0.00032301126638523435	0.0003457084554012695		0.0012091933971035375		0.00211075449067512	0.0010354335193223515	0.0007123137125259776		0.0008556642854080733	0.0005461289122722395		0.0014780599739197529			0.0028562179352267236	0.00096727349516461	0.0008438842615052085	6.063045433907695e-05	4.461421673027676e-05	0.0007595824224391396
P34931	HS71L_HUMAN	641			0.0006470279680870724	0.0004180294601267239	0.0010211386348198334	0.0007055911689346927	0.00038271895991625433		0.0005116399347829147				0.0005317435353503578	0.0005495981007597758	0.0004392536359277298	0.00027856017468084424	0.0002855852457662661		0.0005014083197124044	7.371425243244286e-05	0.001098118379883941	0.0005123610690439911	0.00036883557930147704		0.00041422558175102637	0.0003257611055658973	6.541501711871443e-05	0.0007339332284291187	2.5819791350351277e-05		0.0021421634514200427	0.0005292073833727349	0.00045327527089698773	1.469829196098835e-05	4.461421673027676e-05	0.00040900591977492137
O95757	HS74L_HUMAN	839	8.55162923804082e-05		0.0003073305061842612		0.00010244456777493254	0.0001825899251226479	4.2409031224195125e-05		0.00014914161025501125				0.0002486770558176582	6.464955109506915e-05	5.522397894096005e-05	1.1320281995436639e-05			0.00030868342145104087	7.509072039602045e-05	2.0095034193989315e-05	8.047153891589333e-05	0.00010391085200836234		0.00015206184536155324			2.595965211136853e-05	1.4794832767200687e-05	9.195523584705121e-05	0.00027277051497025175	4.2677901748752076e-05	6.945934888084068e-05	2.6670217192025792e-05		8.928070647904805e-05
Q14568	HS902_HUMAN	343	0.00020917833617248538		0.0013632838192364724	0.00032167693150207677	0.0012529299178304432	0.0012548082581557954	0.00039310185026717495		0.0005060266973732758	6.549240944977874e-05	5.2092903723443073e-05		0.0006022574541206455	0.0006197690510669391	0.003325080481289292	0.00020490700523868196	0.001601109118392215		0.0005133317828608448	4.591917960077344e-05	0.0008724789299575434	0.0007539917171516627	0.0008529860432540975		0.001233532062170778	0.00012533785634318137	0.00028117014500909823	0.0015430250709940181	0.0003257019889945551		0.0006672141751021609	0.0006648178468055182	0.0008646799358414316	0.00017167647862597544	0.00025012576901551665	
Q58FG1	HS904_HUMAN	418			0.0002575451095083817			0.0004188460620038321	0.0002374467881448356		0.0002534849157936259		5.343261356800531e-06		0.00022733057682094605	9.830537438154817e-05	0.0026602632534812715	1.817744802712218e-05	3.457444142587067e-05		0.00018944062339317907		0.0002823400378499982	0.00016152062476180502	0.0006999383082204674		0.0004994894909197139		1.0031345926577977e-05	0.0006669519041971505	2.9695848544692288e-05			0.0012173035863944609	0.00039285778057073634	1.1269862616020972e-05		
Q58FG0	HS905_HUMAN	334			0.0006883562312049532	0.00028315274808865445	0.0006532433781631868	0.0007207538147805464	9.531673689736764e-05		8.15748719602755e-05				0.0003339824121324131	0.0005347655391706509	0.001643314008071323	0.00042654415842086855	0.0006346238789467199		0.00035702117344236183	4.7156522763668536e-05	0.0005300215680597272	0.0012762391595725594	0.0016324908446219886		0.0002717378760084269	0.0006251882295441322		0.0008672933233985868			0.0027407720007190566	0.000118490695069534	0.0007259623468065067	5.289074745692477e-05	0.0002854063166078583	
P07900	HS90A_HUMAN	732	0.0005880997484193646		0.0026438460331545312	0.005297122585144855	0.0023483877694854753	0.002591085497414417	0.0018752518611931325		0.0016501452469122762	0.0006137676623298936	0.001366940566557233	0.0008792231329185688	0.001583171941178374	0.0030231176717507562	0.004026620792362543	0.0012663622125561784	0.0030075670527406058		0.0017842980580335115	0.001506174183353238	0.001681366884261289	0.0027420209201135066	0.001879357731346668	0.0031635034171120964	0.0017206776908939144	0.0015521689450149442	0.0022970411769414585	0.0032997519489993115	0.001141802672003478	0.001264761358617639	0.003439069785055264	0.0014314465285709564	0.0025814372487431643	0.000534148379235289	0.002721731330208764	0.0009721473647421482
P08238	HS90B_HUMAN	724	0.002641221942426772	3.155336041751119e-05	0.003055878038144773	0.00701024671994443	0.004602560577033242	0.002428275471578156	0.0019218388090611429		0.0019987095546657313	0.0007860295255694438	0.0033749042436105364	0.0008889383056580004	0.0017119417687573046	0.003403871563880463	0.0036772938794735143	0.002537097222807648	0.004305027341556638	6.708624246010881e-05	0.0026494043843162214	0.004981787016715403	0.0019619234299416855	0.004638182186205405	0.001402132402885476	0.012793837023900854	0.0018551165542345144	0.0031725712090402507	0.004604304647598243	0.00304440744459882	0.0026174456854466256	0.006713367266806058	0.005057557172597596	0.0009422831465053419	0.0019910334591681208	0.001755164356630874	0.0067017660581817065	0.0008794272904079159
O75506	HSBP1_HUMAN	76			0.00025090437237980243			0.00047992777937939094							0.00013590414918643513	9.371779024374259e-05			0.00019015942784228866		0.0001716109176620563			9.034204435829773e-05			0.00027613165815497295		0.0004965516233656099	2.865808963347131e-05	0.0007077510569818328			4.959384981607062e-05	0.00040804429807061906			
Q6YN16	HSDL2_HUMAN	418	0.0003358297918475465		0.00026851676215559986		1.5817260280303347e-05	8.725959625079835e-05	2.240064039102223e-05		0.00015933337564170768		1.6029784070401594e-05		0.00033111192710876924	1.1796644925785782e-05	8.526484786798947e-06	4.544362006780545e-06			0.00020949904234069213	0.0001884004617591542		3.148283364001285e-05	7.070083921418863e-06		0.00019286200909033685		1.0031345926577977e-05	0.0006461096571909895	1.979723236312819e-05			4.0576786213148695e-05	5.626480254054907e-05			0.0003584043671575182
Q00613	HSF1_HUMAN	529	0.00015921760263774037		6.045816156264771e-05	0.0007747002093263626	0.00043744143270479767	2.7579970686452714e-05	0.00014868266264831236		3.052132715505932e-05		0.0003251005860680187		5.076495251274023e-05	0.0004091039789322601		0.0007504811978003062	0.000509967564522231		7.396462991861784e-05		7.96773803816495e-06	0.00011032317704245811			5.042591093473493e-05	8.126821309208168e-05		8.234460537405745e-06	1.564318171604458e-05	0.00014584204702396215		1.4250028680610086e-05	0.00012983533570509287	0.0002293065524906271	0.0012433788227872783	
Q03933	HSF2_HUMAN	536			5.178783805496583e-06											1.022180260982267e-06					5.2141909950624785e-06			2.1349488094622598e-06			1.4719924442242231e-05		7.822952606920885e-06						7.766043938036425e-07			
Q9ULV5	HSF4_HUMAN	492	1.2680835861994078e-05	4.6432180776988016e-05	1.2265058853597422e-07																3.7870005058990365e-06			4.651758381592566e-06			4.690902308290457e-06		8.5225662546943e-06						1.2690852288986353e-06	4.7874009893259825e-06		
A0A1B0GWH4	HSFX3_HUMAN	333			1.8121348216125922e-07																						1.6117912812898277e-07								6.250149475656942e-07			
A0A1B0GTS1	HSFX4_HUMAN	333			1.8121348216125922e-07																						1.6117912812898277e-07								6.250149475656942e-07			
Q96JZ2	HSH2D_HUMAN	352	8.862175062643588e-06		1.200024508289475e-06											2.801703169874123e-05		2.158571953220759e-05			2.646596944463531e-06			9.752834334134413e-06	4.19786232834245e-06		5.946685616508805e-06								5.912783452823187e-07	8.029777113914941e-05		
P48723	HSP13_HUMAN	471			4.2023060245395695e-05			3.097623034635559e-05							1.3157599156903275e-05	4.6529819098640775e-06	7.567028961532824e-06				4.549224811544957e-05			2.4295808107680916e-06			4.364463868883723e-05			1.849694107977766e-05					3.711872210893333e-05	2.500425994425035e-06		0.00015903718202955693
P54652	HSP72_HUMAN	639	0.00043448234798513044		0.0004687763076280867	0.0005920063715906766	0.0012416178022848449	0.0008790414287725183	0.0007707643194825157		0.0008022356503358179	0.0008671509320053646	0.00045788154205897257		0.0004364245917536227	0.0007047956894314538	0.0006469987391898394	0.0003388856625150337	0.00036186833216936314	0.00015202015505827473	0.0005467148617671144	0.0005669114364170605	0.0011477283497041174	0.0006008193654271977	0.0005017989297153517	0.01087175822218805	0.00046734682745996377	0.00018261274531377442	0.0011024119504663725	0.0008964286316022294	0.0015669865703635333	0.0012073621733282624	0.0017907234902976622	0.0006458842224872297	0.0004882423103779732		2.9835902894217425e-05	0.0004102860634987865
P34932	HSP74_HUMAN	840	0.0004567818232288295		0.0007711830969325859	0.0006755215561543613	0.00043290334981449286	0.0007294902246566743	0.0004926967519147266		0.0003916313209225149	0.00019611338163017078	0.00013028652274998628		0.0006443150996667372	0.00023220041509475268	0.0003054917692184537	0.00024196563704198412	0.00041291761474325544		0.0006998106434865283	0.0007687635984829487	0.00014551555862320063	0.00036032852692271844	0.0002040560887986654		0.00035628416017014316	1.4622749906704494e-05	0.0008985219851377703	0.00017631548479259492	0.0004974997356586583	0.0007347661226254855	0.001089783152666863	0.00019967428580708435	0.0007564533588425184	6.729717962138237e-05	0.00018157278047052319	0.0001783488398474317
P17066	HSP76_HUMAN	643	4.851455088725572e-06		0.0001908862801935123	0.00012256741558010702	0.000843160829498721	0.00038573355580601745	0.00025046911999268025		0.0004770915384688977				0.0002987777687246419	0.0003595785343578553	0.0003436584443774207	0.00014180105646041191	7.492025150862592e-05		0.0003636580610221491		0.0006161800026217579	0.00033813870413007237	0.00017924806856449503		0.000238229770061398	0.0002292337776976381	6.521154894727208e-06	0.0003963106267820014	0.00010939279406873167		0.00035591673726289457	0.00047187429731682757	0.00025700653525080044	5.494715287904471e-06	1.4825149260812546e-05	0.0006989721250630293
P48741	HSP77_HUMAN	367			0.0001802101421183391	0.00017179476450792112	0.0010268720529659607	0.00041741947459918686	0.00012756767961099853		0.0004151929652280285				0.0002814363852362145	0.00042547208901267335	0.00034960910918733123	0.0001656277553206991	0.00013126354692110753		0.00046960870033641727		0.00040196912745674136	0.00045056145828466194	0.00025768240472179483		0.00022507413579683376	0.0003012206792770735		0.0003798172969406116			0.0006235816404905755	0.0001848620886876965	0.0002228748805803129	9.626980736028813e-06	2.597430783297675e-05	0.0007143672876722741
